dynasty,addr_chn,region,count,x_coord,y_coord
元,鄱陽,南,84,116.663833,28.994167
元,崑山州,南,83,120.94823456,31.386108398
元,安陽,北,81,114.34549700000001,36.098343
元,吉水州,南,78,115.132248,27.214367
元,大名路,北,78,115.21836089999998,36.309688568
元,汴梁路,未知,78,,
元,大興,北,76,116.36800384999998,39.931427002
元,杭州路,南,76,120.16862487999998,30.294124603
元,西域,未知,76,,
元,鎮江路,南,74,119.44429016,32.206489563
元,天台,南,73,121.026558,29.138258
元,永嘉,南,69,120.65322100000002,28.018291
元,蘭溪州,南,69,119.47885132,29.204452515
元,平陽州,南,65,120.55644226,27.675718307
元,宣城,南,64,118.7425,30.946941
元,豐城,南,64,115.785782,28.197754
元,黃巖州,南,62,121.25835419,28.642612457
元,江陰州,南,60,120.26609039,31.908769608
元,清江,南,60,114.2149126,28.4669046
元,清河,北,58,119.00459617241378,33.6467806724138
元,濟南路,北,57,117.011,36.64919999999999
元,臨海,南,57,121.120598,28.843132
元,諸暨州,南,55,120.22766113,29.713136673
元,和寧路,未知,54,,
元,奉化州,南,52,121.40690613,29.651657104
元,益都路,北,52,118.47827148,36.687919617
元,嘉興路,南,51,120.75320435,30.767469406
元,廣平路,北,51,114.72306824,36.701030731
元,彰德路,北,50,114.3548,36.0976
元,莆田,南,50,119.011101,25.433954
元,高唐,北,50,116.23099999999998,36.86162
元,貴溪,南,49,117.202271,28.287901000000005
元,丹徒,南,47,119.44429015319149,32.20648958159575
元,崇仁,南,47,116.061584,27.755639999999996
元,永康,南,46,120.025253,28.897268
元,永清,北,46,116.49060799999998,39.32571
元,哈剌火州,未知,44,,
元,奉元路,北,44,108.93718719000002,34.317985535
元,麗水,南,44,119.913009,28.448732000000003
元,餘姚州,南,43,121.15276337,30.049066543999995
元,南城,南,42,116.627449,27.559717
元,太原路,北,42,112.56482696999998,37.873752594
元,寧晉,北,41,114.91539764,37.621086121
元,會稽,南,40,120.578262,30.004515000000005
元,績溪,南,40,118.58410645,30.077772141000004
元,保定路,北,39,115.50209045,38.855701447
元,河間路,北,39,116.08553313999998,38.435699463
元,淳安,南,39,118.96516499999998,29.612287
元,湖州路,南,39,120.09931183,30.864963531
元,長洲,南,39,120.618622,31.31271
元,上饒,南,38,117.96489000000001,28.450691
元,仙居,南,37,120.56913602702701,28.93940108108108
元,慈溪,南,37,121.44419899999998,29.979195
元,松江府,南,37,121.22763823999999,31.009475708000004
元,河南府路,北,37,112.38262939,34.665275574
元,高麗,未知,36,,
元,常熟州,南,35,120.73378754,31.64658165
元,晉寧州,南,35,102.74320984,24.703119278
元,洛陽,北,35,112.38263,34.665276
元,章丘,北,35,117.46158000000001,36.75417
元,長安,北,35,108.906976,34.246423
元,安仁,南,34,116.903259,28.40443
元,桐廬,南,34,119.66493988,29.802457809
元,定興,北,33,115.774193,39.269592
元,歷城,北,33,117.00148773,36.650131226
元,烏程,南,33,120.099312,30.864964
元,福州路,南,32,119.32157898,26.073953629
元,縉雲,南,32,120.058441,28.648392
元,新喻州,南,31,114.9311,27.80408
元,祁門,南,31,117.706978,29.854147
元,進賢,南,31,116.259071,28.364485
元,金壇,南,31,119.57061768,31.74697876
元,吳江州,南,30,120.63778687,31.167064667
元,龍興路,南,30,115.89772034,28.67489624
元,慶元路,南,29,121.54265594,29.866315842
元,陵川,北,29,113.277008,35.778126
元,德興,南,28,117.580116,28.953411
元,無錫州,南,28,120.29766846,31.574613571000004
元,龍泉,南,28,118.46158871428572,27.831896142857143
元,大同路,北,27,113.29638672,40.092838287
元,安福州,南,27,114.60845184,27.382461548
元,晉江,南,27,118.589905,24.909640999999997
元,渾源州,北,27,113.68489837999999,39.69633102400001
元,萊陽,北,27,120.70584100000002,36.971165
元,處州路,南,27,119.91300964,28.448732376
元,開封,北,27,114.34333,34.785477
元,龍溪,南,27,117.653053,24.511744
元,上虞,南,26,120.97358699999998,29.952654
元,河西,南,26,102.639282,24.141741
元,海鹽州,南,26,120.93202209,30.517858505
元,濮州,北,26,115.50356293000002,35.672870636
元,天山,北,25,88.55770000000001,42.24193999999999
元,安喜,北,25,114.975044,38.520061
元,永新州,南,25,114.23686981,26.94556427
元,義州,北,25,121.24302673,41.53939437900001
元,南昌,南,24,115.89772,28.674896
元,崇德州,南,24,120.41873932,30.530447006
元,河內,北,24,112.936989,35.089302
元,集慶路,南,24,118.76898955999998,32.052562714
元,宛平,北,23,116.36800016739129,39.93142986965217
元,富州,南,23,115.35380852695653,27.999941037826087
元,台州路,南,22,121.12059784000002,28.843132019
元,崇明州,南,22,121.73243712999998,31.606826782
元,常州路,南,22,119.95230103,31.782783508
元,建安,南,22,118.32378399999999,27.038864
元,潞州,北,22,113.103485,36.183537
元,茶陵州,南,22,113.5521698,26.80197525
元,蕩陰,北,22,114.35269165,35.925518036
元,解州,北,22,111.113324,34.802203
元,松陽,南,21,119.485344,28.450748000000004
元,汲縣,北,21,114.07026699999999,35.410385
元,福寧州,南,21,119.99039458999998,26.883462906
元,紹興路,南,21,120.57826232999999,30.004514694
元,華亭,南,21,121.227638,31.009476
元,太和州,南,20,114.89487457,26.792102813999996
元,江西行中書省,未知,20,,
元,順德路,北,20,114.4942627,37.066360474
元,中山府,北,19,114.97503661999998,38.520061493
元,南豐州,南,19,116.52993011,27.214305877999998
元,吉水,南,19,115.132248,27.214366999999996
元,宜興州,南,19,119.81438446,31.363637924
元,揚州路,南,19,119.43718718999999,32.391269684
元,河東,北,19,110.332306,34.835129
元,溧陽州,南,19,119.48600005999998,31.430706024000003
元,瑞安州,南,19,120.63069152999998,27.790512085
元,長興州,南,19,119.90137482,31.013893127000003
元,閩縣,南,19,119.32157699999999,26.073954
元,須城,北,19,116.299171,35.910343
元,高安,南,19,115.37227600000001,28.425598
元,高郵府,南,19,119.43733215000002,32.790710449
元,建昌州,南,18,115.76181793,29.087831497
元,渭南,北,18,109.501236,34.502998
元,溫州路,南,18,120.65322112999999,28.018291473
元,餘干州,南,18,116.68195343,28.691545486000003
元,南宮,北,17,115.366998,37.365629
元,四川行中書省,未知,17,,
元,崇安,南,17,118.026779,27.756025
元,襄陵,北,17,111.396492,36.023994
元,青田,南,17,120.288155,28.143875
元,合肥,南,16,117.276459,31.864456
元,懷孟路,未知,16,,
元,清苑,北,16,115.50209,38.855701
元,濟寧路,北,16,116.57787323,35.410430908
元,獲鹿,北,16,114.307724,38.083111
元,長清,北,16,116.722055,36.551817
元,大名,北,15,115.13826,36.24564
元,平陽,南,15,115.3361,26.386552666666667
元,房山,北,15,115.98471832,39.710479736
元,新淦州,南,15,115.3938,27.75974
元,樂清,南,15,120.957687,28.130676
元,當塗,南,15,118.483437,31.555685
元,祥符,北,15,114.34333,34.785477
元,蒲城,北,15,109.585121,34.955936
元,鞏昌府,北,15,104.63560486,35.007137299
元,高平,北,15,112.919586,35.792057
元,信州路,南,14,117.96488953000001,28.450691223
元,定海,南,14,121.711716,29.953701
元,山東東西道宣慰司,未知,14,,
元,弋陽,南,14,117.42131099999999,28.401875999999998
元,曲阜,北,14,116.986059,35.597553
元,榆次,北,14,112.744682,37.678467
元,樂平州,南,14,117.1240921,28.964994431
元,洺水,北,14,115.29866,37.27806300000001
元,范陽,北,14,115.968147,39.487221
元,鄒平,北,14,117.72535,36.884702
元,開化,南,14,118.404884,29.14485
元,霸州,北,14,116.39524841,39.101539612
元,光山,南,13,114.89877299999999,32.009701
元,冠州,北,13,115.43623352,36.473129272
元,堂邑,北,13,115.774849,36.487839
元,定襄,北,13,112.943771,38.492691
元,定遠,南,13,115.923214,32.189109615384616
元,寧都州,南,13,116.01010132,26.466514587
元,晉城,北,13,112.83915699999999,35.504318
元,東昌路,北,13,115.98869324,36.447738647
元,汶上,北,13,116.484373,35.728807
元,濮陽,北,13,115.01371,35.705147
元,無極,北,13,114.96936,38.176727
元,聞喜,北,13,111.217209,35.357723
元,華亭,北,13,106.65195500000002,35.218842
元,華陰,北,13,110.08936300000002,34.56831
元,衛輝路,北,13,114.07026672,35.410385132
元,許州,北,13,113.81974792,34.031391144
元,鄧州,南,13,112.08096313,32.684825897
元,靈壽,北,13,114.365883,38.30547
元,三原,北,12,108.926292,34.619747
元,上元,南,12,118.76898999999999,32.052563
元,丹陽,南,12,119.569855,31.995802
元,句容,南,12,119.162735,31.946535
元,宣德,北,12,113.11134338,40.37184906
元,寧海,南,12,121.425552,29.283617000000003
元,平江州,南,12,113.57494354,28.709812164
元,惠安,南,12,118.802818,25.022078000000004
元,成都路,南,12,104.07800292999998,30.650379181
元,曲沃,北,12,111.47002400000001,35.641285
元,柏鄉,北,12,114.68058,37.49469
元,樂安,北,12,118.400307,37.049801
元,武陟,北,12,113.36535645,35.056087494
元,汝州,北,12,112.83702087,34.161762238
元,浦城,南,12,118.536255,27.924685999999998
元,海寧州,南,12,120.53749847,30.406280518
元,涇陽,北,12,108.837563,34.533337
元,眉州,南,12,103.83145904999999,30.050500869999997
元,稷山,北,12,110.97882799999998,35.602161
元,衢州路,南,12,118.86764526,28.956821441999995
元,遼陽路,未知,12,,
元,齊河,北,12,116.779442,36.70007
元,大寧路,北,11,119.13629999999999,41.578
元,宜黃,南,11,116.21018200000002,27.546391000000003
元,富陽,南,11,119.94775400000002,30.053433999999996
元,常山,南,11,118.502663,28.903732
元,平定州,北,11,113.62226867999999,37.802036285
元,徐州,北,11,117.18768311,34.269634247
元,徽州路,南,11,118.4339447,29.865770339999997
元,恩州,北,11,116.07292938,37.213150024
元,成都,南,11,104.077995,30.650384999999996
元,昌國州,南,11,122.10109711,30.015159607
元,棗強,北,11,115.718079,37.50264
元,樂安,南,11,115.831779,27.426289
元,欒城,北,11,114.61831136363638,37.884559090909086
元,河中府,北,11,110.33230591,34.835128784
元,泰州,南,11,119.91123965454545,32.49587245272727
元,濟陰,北,11,115.44413,35.250252
元,臨汾,北,11,111.515434,36.078037
元,莘縣,北,11,115.665085,36.236708
元,行唐,北,11,114.543609,38.43607
元,邵武路,南,11,117.48339843999999,27.337692260999997
元,鄆城,北,11,115.93501300000001,35.605061
元,陝西行中書省,未知,11,,
元,元城,北,10,115.218359,36.30969
元,北庭,北,10,89.2812,44.1865
元,嵊縣,南,10,120.815277,29.587489999999995
元,建德,南,10,118.5131504,29.776363000000003
元,晉陵,南,10,119.952301,31.782784
元,歸安,南,10,120.09931200000001,30.864963999999997
元,永豐,南,10,116.8120385,27.880292000000004
元,洪洞,北,10,111.68291500000001,36.259399
元,浮梁州,南,10,117.23635864,29.382741928
元,淄川,北,10,117.96095599999998,36.635994
元,清州,北,10,116.82543181999999,38.580711365
元,渤海,北,10,118.02375000000002,37.36813
元,滄州,北,10,117.02410126,38.209125519
元,滿城,北,10,115.31562,38.947723
元,濬州,北,10,114.54429999999999,35.66838
元,瀏陽州,南,10,113.62143707,28.149572372
元,穎州,南,10,115.809,32.90306
元,蕭山,南,10,120.258934,30.161488
元,襄陽路,南,10,112.15869904000002,32.026519775
元,邢臺,北,10,114.494263,37.066357
元,釜陽,北,10,114.374245,36.359043
元,長沙,南,10,112.978134,28.198198
元,餘杭,南,10,119.94059999999999,30.271769999999997
元,高陵,北,10,109.080475,34.533325
元,鼓城,北,10,115.035423,38.032494
元,上黨,北,9,113.103485,36.183537
元,修武,北,9,113.434837,35.231197
元,分水,南,9,119.433472,29.923369999999995
元,咸寧,北,9,108.937189,34.317987
元,單父,北,9,116.07925400000002,34.797901
元,嘉興,南,9,120.753204,30.767469
元,固始,南,9,115.67110399999999,32.18354
元,婺州路,南,9,119.64991760000001,29.104711533
元,宿州,北,9,116.97139740000001,33.642368317
元,平棘,北,9,114.772179,37.752926
元,平江路,南,9,120.61862183,31.312709808000005
元,懷慶路,北,9,112.9462,35.0886
元,新建,南,9,115.89772,28.674896000000004
元,新泰,北,9,117.755882,35.90966
元,晉州,北,9,115.03542328,38.032489777
元,曹州,北,9,115.44412993999998,35.25025177
元,柘城,北,9,115.296463,34.076611
元,武安,北,9,114.191864,36.697582
元,江寧,南,9,118.76899,32.052563
元,沂州,北,9,118.39524078,35.197975159
元,淶水,北,9,115.707802,39.391743
元,白馬,北,9,114.543465,35.564453
元,穰縣,南,9,112.080963,32.684826
元,蒲圻,南,9,113.87461100000002,29.708353000000002
元,藍田,北,9,109.321556,34.153698
元,象山,南,9,121.86618000000001,29.474428000000003
元,鄄城,北,9,115.56439,35.58325
元,陽城,北,9,112.417999,35.490593
元,青陽,南,9,117.863052,30.636638999999995
元,代州,北,8,112.94904327,39.060390472
元,內邱,北,8,114.5119,37.295
元,同州,北,8,109.939,34.79724
元,太和,南,8,114.894874,26.792103
元,奉化郡,未知,8,,
元,奉聖州,北,8,115.2247,40.3759
元,安豐,南,8,116.67452,32.334127
元,完州,北,8,115.12358093,38.833221436
元,容城,北,8,115.865715,39.051655
元,將樂,南,8,117.455017,26.720821
元,德清,南,8,120.084801,30.553133
元,新安,北,8,113.563266375,36.305105125
元,東明,北,8,115.127876,35.166267
元,樂陵,北,8,117.108464,37.557559
元,江山,南,8,118.615936,28.735312
元,淄州路,未知,8,,
元,淮安路,北,8,119.14110565,33.502788544
元,滕州,北,8,117.06571198,35.067378998
元,澤州,北,8,112.839157,35.504318
元,番禺,南,8,113.256066,23.134624
元,秀容,北,8,112.731201,38.398563
元,絳州,北,8,111.216148,35.616409
元,翼城,北,8,111.708443,35.738762
元,聊城,北,8,115.987486,36.446715
元,蒲陰,北,8,115.315086,38.412342
元,諸暨,南,8,120.227661,29.713137
元,遂昌,南,8,119.263466,28.587894
元,邯鄲,北,8,114.472038,36.593475
元,郟縣,北,8,113.203407,33.972053
元,鉅野,北,8,116.08870697,35.396209717
元,陽曲,北,8,112.564827,37.873753
元,饒州路,南,8,116.66383362,28.994167328
元,黟縣,南,8,117.930214,29.933117
元,亳州,北,7,115.77090454000002,33.879291534
元,仁和,南,7,120.168625,30.294125
元,內鄉,北,7,111.83859300000002,33.050232
元,冀州,北,7,115.56381226,37.565979004
元,分宜,南,7,114.69360300000001,27.767023
元,南鄭,北,7,107.035187,33.076485
元,台州,北,7,113.2592,38.71918
元,吉州,北,7,110.6751709,36.095630646
元,察合台汗國,未知,7,,
元,寧德,南,7,119.517273,26.661217
元,寶坻,北,7,117.302422,39.725895
元,山陰,南,7,120.578262,30.004515
元,延平路,南,7,118.16918182000002,26.642173767
元,建陽,南,7,118.10537,27.33988
元,張掖,北,7,100.40263,38.96341
元,新昌,南,7,120.902107,29.494654
元,昆明,南,7,102.71035004,25.045913695999996
元,易州,北,7,115.49347687,39.349040985
元,束鹿,北,7,115.38535309,38.00688171400001
元,東莞,南,7,113.84625242857143,22.76006757142857
元,林州,北,7,113.81280518000001,36.06880188
元,永年,北,7,114.723068,36.701031
元,汝寧府,北,7,114.34600067,33.007541656
元,河東山西道宣慰司,未知,7,,
元,潞縣,北,7,116.72346,39.903560000000006
元,狄道,北,7,103.857941,35.379147
元,睢陽,北,7,115.646072,34.447662
元,碭山,北,7,116.340248,34.427879
元,磁州,北,7,114.374245,36.359043
元,福清州,南,7,119.38143920999998,25.727916718
元,膠州,北,7,120.00730133,36.30002594
元,臨城,北,7,114.500061,37.43983099999999
元,華州,北,7,109.7598877,34.519626617
元,蔚州,北,7,114.56905365,39.84054184
元,西安,南,7,118.867645,28.956821
元,輝州,北,7,113.79414368,35.458675385
元,通州,北,7,116.65880585,39.90592193599999
元,金鄉,北,7,116.304527,35.068165
元,銅鞮,北,7,112.698982,36.757431
元,長泰,南,7,117.750549,24.620480000000004
元,隴西,北,7,104.63560500000001,35.007137
元,雲內州,北,7,111.4313,40.6098
元,中牟,北,6,114.05868500000001,34.731582
元,京兆府,北,6,108.94420624000001,34.266605377
元,任邱,北,6,116.09048462,38.707668304
元,保定,北,6,116.366257,39.006218
元,保德州,北,6,111.07948303,39.01240921
元,信都,北,6,115.563812,37.565983
元,南豐,南,6,116.52993,27.214306000000004
元,吉安路,南,6,114.97127532999998,27.103239059
元,堅州,北,6,113.28534698,39.176879883
元,大理路,南,6,100.16444397,25.6978302
元,大都河間等路,北,6,116.3779,39.9306
元,太谷,北,6,112.55276499999998,37.425507
元,奉化,南,6,121.406906,29.651657
元,安平,北,6,115.510575,38.230526
元,安肅州,北,6,115.65738677999998,39.019435883
元,寧州,北,6,107.9305,35.50143
元,延安路,北,6,109.4699,36.59181
元,建康路,南,6,118.76898999999999,32.05256
元,懷仁,北,6,113.103211,39.820141
元,懷來,北,6,115.606673,40.303869
元,成州,北,6,114.22921752999999,39.437740326
元,攸州,南,6,113.34333038,27.004034042
元,文安,北,6,116.464562,38.864807
元,新城,北,6,115.987564,39.245949
元,新城,南,6,118.3190915,28.633916
元,新會,南,6,113.03839899999998,22.526581000000004
元,星子,南,6,116.04112200000002,29.453486
元,曲陽,北,6,114.690201,38.621449
元,武昌,南,6,114.879906,30.402718000000004
元,歸德府,北,6,115.60745239,34.385051727
元,永新,南,6,114.23687,26.945564
元,汝陽,北,6,114.346001,33.007538
元,江夏,南,6,114.30665500000002,30.573670000000003
元,海州海岸海水,南,6,120.53749847,30.406280518
元,海陵,南,6,119.91124,32.495872
元,涇縣,南,6,118.406586,30.68671
元,涿州,北,6,115.96814728,39.487220764
元,深州,北,6,115.628646,37.7177
元,清豐,北,6,115.11003899999999,35.908768
元,湘潭州,南,6,112.91126250999999,27.872697830000003
元,溧水州,南,6,119.02286529999999,31.656557083
元,澄城,北,6,109.93044300000001,35.190914
元,濟陽,北,6,117.210236,36.971943
元,福州,南,6,119.321577,26.073954
元,肥鄉,北,6,114.80310100000001,36.552029
元,襄城,北,6,113.47236600000001,33.853691
元,西河,北,6,111.77902999999999,37.263405
元,趙州,北,6,114.772179,37.752926
元,邳州,北,6,117.87731934,34.119205475
元,銅陵,南,6,117.78749899999998,30.953846
元,錦州,北,6,121.13530730999999,41.112857819
元,長子,北,6,112.87379400000002,36.119934
元,長樂,南,6,119.518837,25.959837000000004
元,開州,北,6,115.00592804,35.754283905
元,陝州,北,6,111.36267853,34.656059265
元,黃巖,南,6,121.258354,28.642613
元,龍巖,南,6,117.02916,25.103722
元,上都路,北,5,116.19800000000001,42.3994
元,下邑,北,5,116.121414,34.237991
元,下邳,北,5,117.87731899999999,34.119205
元,兗州,北,5,116.82369995000002,35.556697845
元,博野,北,5,115.459084,38.457569
元,唐縣,北,5,114.969154,38.741493
元,壺關,北,5,113.199623,36.113499
元,如皋,南,5,120.558662,32.384022
元,婺源,南,5,117.844589,29.244728
元,安豐路,南,5,116.77711487000002,32.575748444
元,密縣,北,5,113.35510867999999,34.512301491200006
元,富平,北,5,109.16156800000002,34.754429
元,屯留,北,5,112.882446,36.321949
元,川州,北,5,121.0414,42.1369
元,巢縣,南,5,117.86484500000002,31.601736
元,廬州路,南,5,117.27645874,31.864456177
元,弘州,北,5,114.18469999999999,40.142
元,扶溝,北,5,114.381271,34.060081
元,扶風,北,5,107.86849213,34.361824036
元,新樂,北,5,114.78760500000001,38.395042
元,朝城,北,5,115.57859800000001,36.055676
元,朝邑,北,5,110.122513,34.789036
元,杞縣,北,5,114.774483,34.553513
元,東阿,北,5,116.25103900000002,36.165921
元,桓州,北,5,115.95340000000002,42.2588
元,棣州,北,5,117.54780000000001,37.62398
元,樂平,南,5,117.12409199999999,28.964994
元,檀州,北,5,116.8504,40.3707
元,江州路,南,5,115.98567963,29.722364426000002
元,江都,南,5,119.437187,32.39127
元,江陵,南,5,112.190773,30.350445
元,汾西,北,5,111.56272900000002,36.650539
元,河間,北,5,116.08553299999998,38.435699
元,河陰,北,5,113.505955,34.947515
元,濠州,南,5,117.64022064000001,32.901634216
元,灤州,北,5,118.75231171,39.739654541
元,猗氏,北,5,110.77403999999999,35.147945
元,真陽,南,5,114.371459,32.780492
元,臨清,北,5,115.696384,36.828105
元,舒城,南,5,116.938538,31.456448
元,蒙城,北,5,116.555748,33.268639
元,蠡州,北,5,115.57469940000001,38.490058899
元,衡山,南,5,112.85241700000002,27.245646
元,豐縣,北,5,116.58418299999998,34.703617
元,貴池,南,5,117.481834,30.654660999999997
元,越州,南,5,103.87190000000001,25.29938
元,遼東行中書省,未知,5,,
元,邛州,南,5,103.45682526,30.416589737
元,郃陽,北,5,110.151016,35.242584
元,鄒縣,北,5,116.96727000000001,35.402763
元,鄠縣,北,5,108.603897,34.11182
元,鄭州,北,5,113.64131165,34.758075714
元,醴陵州,南,5,113.49410248,27.668518066
元,靖安,南,5,115.356644,28.861025
元,韓城,北,5,110.437637,35.465939
元,高陽,北,5,115.91989900000002,38.682152
元,魚臺,北,5,116.46536254999998,34.936798096
元,黃岡,南,5,114.86549399999998,30.446987
元,黃陂,南,5,114.36559300000002,30.875669
元,齊東,北,5,117.622918,36.991348
元,京山,南,4,113.116852,31.024815
元,偃師,北,4,112.804997,34.720623
元,元氏,北,4,114.508812,37.750031
元,內黃,北,4,114.897377,35.953903
元,全州路,南,4,111.06500244,25.931810379
元,南樂,北,4,115.197624,36.077473
元,南海,南,4,113.256066,23.134624
元,南陵,南,4,118.332405,30.924437
元,即墨,北,4,120.450409,36.382107
元,同安,南,4,118.144119,24.736046
元,和州,南,4,118.36112213,31.714223862
元,嘉祥,北,4,116.342979,35.400688
元,太康,北,4,114.856377,34.063873
元,安南國,未知,4,,
元,宛邱,北,4,114.8824,33.73398
元,宜春,南,4,114.375885,27.794266
元,崇德,南,4,120.418739,30.530447
元,巴陵,南,4,113.097656,29.37126
元,平山,北,4,114.193924,38.252403
元,平遙,北,4,112.177597,37.20726
元,廬江,南,4,117.288353,31.253363
元,建州,未知,4,,
元,建平,南,4,119.181473,31.134151
元,德平,北,4,116.95788,37.463477
元,息州,南,4,114.72908783,32.342430115
元,慈利州,南,4,111.12171173,29.42634201
元,掖縣,北,4,119.938004,37.17543
元,於潛,南,4,119.394783,30.192015
元,施州,南,4,109.47860718,30.272260666
元,昌平,北,4,116.2237,40.2221
元,景州,北,4,116.532822,37.884556
元,東光,北,4,116.532822,37.884556
元,東勝州,北,4,110.00063324,39.81627655
元,松溪,南,4,118.774612,27.528404
元,柳城,南,4,109.244456,24.532463
元,樂亭,北,4,118.918282,39.424881
元,樂平,北,4,113.6968,37.608364
元,武寧,南,4,113.388382,29.584533
元,武彊,北,4,115.85923,37.99443
元,武進,南,4,119.952301,31.782784
元,沔陽府,南,4,113.23660278,30.189540863
元,沙河,北,4,114.499619,36.936829
元,泗州,北,4,118.46811676,33.023403168
元,泰安州,北,4,117.12718964,36.188999176
元,洧川,北,4,113.850494,34.229904
元,浮梁,南,4,117.236359,29.382742
元,海陽,南,4,116.636658,23.667706
元,清流,南,4,116.81414,26.163521
元,潼川府,南,4,105.08757019,31.094619751
元,濱州,北,4,117.96530914,37.47833252
元,烏思藏納里速古魯孫等三路宣慰使司都元帥府,未知,4,,
元,無為州,南,4,117.91131592,31.29851532
元,燕南河北道宣慰司,未知,4,,
元,百丈,南,4,103.257194,30.190763
元,盧龍,北,4,118.861954,39.877323
元,睢州,北,4,115.06597137,34.430503845
元,綿州,南,4,104.7492981,31.459007263
元,臨桂,南,4,110.286262,25.28006
元,臨武,南,4,112.538384,25.281508
元,臨沂,北,4,118.34095,35.07156
元,臨穎,北,4,113.9697,33.8078
元,臨邑,北,4,116.859324,37.190325
元,興國,南,4,115.342766,26.321701
元,般陽路,北,4,117.9696,36.6429
元,良鄉,北,4,116.13558197,39.741252899
元,萬載,南,4,114.449379,28.111526
元,蕭縣,北,4,116.923967,34.205476
元,蘄州路,南,4,115.34519958,30.0625
元,蘄春,南,4,115.3452,30.062502
元,蘭陽,北,4,114.859356,34.92438
元,虞城,北,4,115.904617,34.519341
元,衡陽,南,4,112.597038,26.901617
元,襄垣,北,4,113.040764,36.534588
元,豫章郡,未知,4,,
元,趙城,北,4,111.675247,36.390411
元,都昌,南,4,116.189186,29.272564
元,鄢陵,北,4,114.195343,34.107433
元,長山,北,4,117.864911,36.882379
元,長汀,南,4,116.349541,25.833382
元,開平,北,4,116.198,42.3994
元,陽穀,北,4,115.774289,36.11476
元,霍州,北,4,111.72808075,36.5638237
元,青城,北,4,117.69149,37.187836
元,餘姚,南,4,121.152763,30.049067
元,魏縣,北,4,114.830896,36.235814
元,上高,南,3,114.92675000000001,28.241369000000002
元,下邽,北,3,109.50959,34.729103
元,乳源,南,3,113.30529,24.761463000000003
元,交城,北,3,112.156273,37.544411
元,光州,南,3,115.04457855,32.130302429
元,光澤,南,3,117.333252,27.539524
元,全椒,南,3,118.26437400000002,32.098347
元,公安,南,3,112.22648599999998,30.057532999999996
元,北京路,未知,3,,
元,博興州,北,3,118.12770081000001,37.135398865
元,原住民部落領地,未知,3,,
元,古田,南,3,115.77318833333334,26.108979333333334
元,固安州,北,3,116.30117035,39.435630798
元,壽張,北,3,115.84855699999999,36.014387
元,壽昌,南,3,119.219635,29.369589
元,威州,北,3,114.15242004,38.103668213
元,安吉,南,3,119.693134,30.707222
元,安慶路,南,3,117.0346756,30.512294769000004
元,安西,北,3,104.60437,35.82225
元,宜興,南,3,119.81438166666668,31.363639333333335
元,寧州,南,3,114.5596,29.03871
元,寧都,南,3,116.010101,26.466515
元,寧鄉,北,3,111.188125,37.339596
元,尤溪,南,3,118.18219,26.171848
元,平原,北,3,116.427864,37.156743
元,平陰,北,3,116.448669,36.286934
元,廣平,北,3,114.936844,36.480518
元,廣德路,南,3,119.42018890000001,30.894685745
元,忻州,北,3,112.73120117,38.39855957
元,應州,北,3,113.18239999999999,39.56017
元,懷遠,南,3,117.196414,32.965703
元,成安,北,3,114.69406099999999,36.441349
元,播州軍民安撫司,南,3,106.9316,27.69562
元,政和,南,3,118.853187,27.372105
元,文昌,南,3,110.77373900000002,19.759297
元,文水,北,3,112.02419281,37.436981201
元,新河,北,3,115.246506,37.529594
元,新都,南,3,104.160545,30.83139
元,易縣,北,3,115.493477,39.349037
元,曲周,北,3,114.949653,36.779305
元,朐山,北,3,119.126012,34.582213
元,望江,南,3,116.674332,30.123537
元,林慮,北,3,113.81280499999998,36.068802
元,武邑,北,3,115.890663,37.805992
元,武鄉,北,3,112.916267,36.826817
元,歸信,北,3,116.09270499999998,38.97588
元,江州,南,3,115.98567963,29.722364426
元,江東,未知,3,,
元,河陽,北,3,112.783773,34.882409
元,海康,南,3,110.087914,20.901958
元,海鹽,南,3,120.932022,30.517859
元,淮東道宣慰司,未知,3,,
元,清平,北,3,116.076569,36.75478
元,湖州,南,3,120.09931182999999,30.864963531
元,澧陽,南,3,111.75698800000002,29.640152
元,燕京,未知,3,,
元,獲嘉,北,3,113.660217,35.268127
元,玉山,南,3,118.240181,28.679602
元,瑞金,南,3,116.024681,25.872565999999996
元,登封,北,3,113.02461999999998,34.455818
元,白水,北,3,109.587059,35.181622
元,真定路,北,3,114.56364441,38.140110016
元,祁縣,北,3,112.3153,37.353817
元,膠西,北,3,120.007301,36.300026
元,臨晉,北,3,110.551643,35.097809
元,臨漳,北,3,114.54042,36.256685
元,臨潼,北,3,109.2217,34.3679
元,興元路,北,3,107.03518677,33.07648468
元,興化,南,3,119.14928666666667,28.058459666666664
元,范縣,北,3,115.6297226,35.935287476
元,萊州,北,3,119.93800354,37.175430298
元,葉縣,北,3,113.345528,33.623302
元,葭州,北,3,110.49559784,38.023292542
元,蓋州,北,3,122.3695,40.3967
元,蓮城,南,3,116.74573500000001,25.708454
元,蘇州,南,3,102.3284,28.9477
元,虹縣,北,3,117.878876,33.478375
元,衡州路,南,3,112.59703827,26.90161705
元,襄邑,北,3,115.065971,34.430504
元,西華,北,3,114.524445,33.793056
元,贊皇,北,3,114.376983,37.662655
元,遂安,南,3,118.738399,29.480773
元,遂州,北,3,115.53630829000001,39.048160553
元,遷安,北,3,118.716316,39.999717
元,鉛山州,南,3,117.77658844,28.208446503
元,鍾離,南,3,117.66609999999999,32.9023
元,關中,未知,3,,
